日期,風速m/s,風向D,氣壓mb,日輻射量cal/cm2,蒸發量mm,相對溼度%,最高溫度,最低溫度,平均溫度,翡翠水庫日平均水位/公尺,水庫有效蓄水量/百萬立方公尺,集水區平均雨量/毫米,水庫進流量/立方公尺,水庫放流量/立方公尺,進流量減放流量/立方公尺,南勢溪流量/立方公尺,南北勢溪合計原水量/立方公尺
2020-11-26,2.7,東南東,1008.9,274.8,3.2,61,29.5,21.8,24.9,167.98,316.538,0.5,"1,690,464","2,407,464","-717,000","3,249,000","5,656,464"
2020-11-27,0.9,東南南,1011.7,297.1,0.3,84,23.5,18.7,20.5,167.86,315.452,11.4,"1,622,068","2,695,068","-1,073,000","2,878,920","5,573,988"
2020-11-28,0.2,南,1012.6,625.2,2.1,89,20.0,17.5,18.5,167.78,314.778,23.7,"2,598,112","2,687,112","-89,000","2,892,240","5,579,352"
2020-11-29,0.5,東南東,1012.9,636.6,2.2,86,19.4,17.1,17.8,167.77,314.699,20.7,"4,255,944","3,808,944","447,000","3,534,480","7,343,424"
2020-11-30,0.7,東南東,1014.0,694.1,2.8,88,18.2,16.7,17.3,167.91,316.009,38.9,"6,406,872","3,808,872","2,598,000","5,076,000","8,884,872"
2020-12-01,0.1,東北北,1012.3,614.2,5.8,90,19.4,17.0,17.8,168.43,320.592,60.0,"15,204,732","12,867,732","2,337,000","10,076,400","22,944,132"
2020-12-02,0.0,西北西,1011.2,603.2,6.0,90,19.0,15.9,17.4,167.51,312.22,11.3,"9,779,168","22,107,168","-12,328,000","9,432,000","31,539,168"
2020-12-03,0.0,西北西,1012.6,554.7,4.7,90,16.2,14.6,15.4,166.9,306.972,25.6,"5,944,404","6,742,404","-798,000","8,665,200","15,407,604"
2020-12-04,0.0,北,1011.8,329.6,4.3,89,19.8,14.7,15.8,166.91,307.053,26.9,"7,721,760","6,746,760","975,000","8,377,200","15,123,960"
2020-12-05,0.6,東南,1011.9,301.9,1.3,86,19.1,15.3,17.0,167.02,308.022,17.5,"7,183,776","6,739,776","444,000","7,797,600","14,537,376"
2020-12-06,0.6,東北東,1010.3,211.8,1.0,87,21.0,16.9,18.6,167.02,308.056,25.0,"6,735,708","6,735,708",0,"7,174,800","13,910,508"
2020-12-07,0.0,西北北,1010.5,152.8,2.3,89,21.1,18.4,19.4,167.11,308.877,26.8,"8,062,840","6,729,840","1,333,000","7,722,000","14,451,840"
2020-12-08,0.2,西南,1010.6,286.7,1.3,89,19.4,16.9,18.0,167.25,310.132,24.6,"7,970,844","6,725,844","1,245,000","7,815,600","14,541,444"
2020-12-09,0.7,東南東,1007.8,157.1,9.1,88,20.1,16.7,18.6,167.58,313.153,29.4,"8,543,084","3,813,084","4,730,000","8,589,600","12,402,684"
2020-12-10,0.2,東北,1006.5,152.9,1.8,87,22.0,19.0,20.0,167.9,315.903,16.9,"7,233,216","6,696,216","537,000","7,560,000","14,256,216"
2020-12-11,0.1,西南,1005.7,99.9,12.7,89,21.4,19.1,19.8,167.98,316.605,33.0,"8,307,012","6,693,012","1,614,000","7,887,600","14,580,612"
2020-12-12,0.2,北,1006.0,139.4,4.1,88,19.1,16.8,18.0,168.1,317.629,2.2,"6,237,496","6,686,496","-449,000","7,034,400","13,720,896"
2020-12-13,0.4,東南南,1005.5,553.7,3.5,80,24.3,16.7,19.1,167.91,315.889,0.2,"4,099,748","6,695,748","-2,596,000","5,684,400","12,380,148"
2020-12-14,0.3,南,1010.2,671.4,2.0,90,17.2,15.1,16.4,167.58,312.973,23.9,"3,844,500","6,700,500","-2,856,000","4,921,200","11,621,700"
2020-12-15,0.3,東南東,1013.2,614.3,2.6,88,16.4,14.4,15.2,167.33,310.759,25.5,"5,289,252","6,714,252","-1,425,000","4,705,200","11,419,452"
2020-12-16,0.3,東南東,1013.9,629.0,2.4,88,15.8,14.3,15.0,167.42,311.673,31.9,"6,675,056","3,823,056","2,852,000","4,953,600","8,776,656"
2020-12-17,1.8,東,1011.9,666.9,5.3,83,18.5,14.0,15.9,167.65,313.657,13.5,"7,380,228","6,666,228","714,000","5,637,600","12,303,828"
2020-12-18,0.2,西北,1010.3,415.0,1.1,87,20.6,14.7,18.0,167.76,314.659,20.0,"5,146,596","3,805,596","1,341,000","5,115,600","8,921,196"
2020-12-19,0.1,西南,1014.6,557.2,4.1,90,17.6,14.6,15.6,167.85,315.482,25.2,"7,309,976","6,683,976","626,000","5,270,400","11,954,376"
2020-12-20,0.9,東南東,1014.8,447.4,1.7,85,16.6,14.3,15.3,167.9,315.926,18.9,"6,780,384","6,690,384","90,000","5,428,800","12,119,184"
2020-12-21,1.5,東南東,1013.3,476.9,3.2,88,15.8,14.0,14.9,167.9,315.892,19.1,"6,508,936","6,687,936","-179,000","5,745,600","12,433,536"
2020-12-22,1.8,東南東,1009.8,400.1,2.9,82,22.0,15.6,18.2,167.85,315.463,20.1,"6,243,320","6,691,320","-448,000","5,828,400","12,519,720"
2020-12-23,1.0,東北,1006.0,511.0,4.7,88,20.0,17.4,18.7,168.05,317.264,24.8,"7,479,996","3,801,996","3,678,000","6,753,600","10,555,596"
2020-12-24,0.0,西北北,1006.5,613.5,3.5,89,18.8,15.4,17.2,168.36,320.043,6.3,"5,411,124","3,791,124","1,620,000","5,882,400","9,673,524"
2020-12-25,0.9,東,1010.0,644.9,4.6,84,16.3,15.3,15.7,168.4,320.395,11.0,"4,262,004","4,622,004","-360,000","5,058,000","9,680,004"
2020-12-26,0.1,東北,1008.2,436.6,2.2,82,24.2,14.5,18.4,168.38,320.192,2.2,"3,507,660","3,777,660","-270,000","4,575,600","8,353,260"
2020-12-27,0.2,東北北,1006.8,427.0,0.9,86,21.8,15.0,17.6,168.44,320.737,1.1,"2,568,852","2,118,852","450,000","3,963,600","6,082,452"
2020-12-28,1.9,東,1006.0,386.4,3.4,77,20.8,16.0,18.6,168.46,320.868,2.2,"1,949,832","2,129,832","-180,000","3,466,800","5,596,632"
2020-12-29,0.3,東南,1003.7,150.2,2.9,82,24.6,17.3,20.2,168.32,319.622,0.4,"1,730,160","3,260,160","-1,530,000","3,146,400","6,406,560"
2020-12-30,0.3,西北,1015.6,315.2,3.7,82,18.1,7.9,11.0,168.16,318.161,10.6,"1,869,816","3,216,816","-1,347,000","2,921,040","6,137,856"
2020-12-31,0.0,東北東,1018.5,81.2,1.8,79,8.4,6.4,7.6,168.11,317.802,0.0,"988,000",0,"988,000","2,761,200","2,761,200"
