日期,風速m/s,風向D,氣壓mb,日輻射量cal/cm2,蒸發量mm,相對溼度%,最高溫度,最低溫度,平均溫度,翡翠水庫日平均水位/公尺,水庫有效蓄水量/百萬立方公尺,集水區平均雨量/毫米,水庫進流量/立方公尺,水庫放流量/立方公尺,進流量減放流量/立方公尺,南勢溪流量/立方公尺,南北勢溪合計原水量/立方公尺
2020-06-12,0.4,東,996.9,742.1,3.5,83,34.6,23.7,27.6,159.78,246.524,0.1,"850,312","1,578,312","-728,000","1,717,920","3,296,232"
2020-06-13,0.4,東北北,998.0,712.5,3.6,81,34.8,23.9,28.0,159.68,245.746,0.2,"771,752","1,579,752","-808,000","1,581,120","3,160,872"
2020-06-14,0.5,東北北,1001.9,968.0,2.4,83,33.4,24.4,27.6,159.59,244.962,7.9,"935,112","1,580,112","-645,000","1,568,160","3,148,272"
2020-06-15,0.3,東北北,1001.7,1173.2,3.2,80,34.7,24.0,28.2,159.5,244.256,0.6,"695,624","1,581,624","-886,000","1,611,720","3,193,344"
2020-06-16,0.6,東北北,998.6,976.0,6.1,75,35.3,24.6,29.2,159.38,243.326,0.1,"695,104","1,741,104","-1,046,000","1,452,240","3,193,344"
2020-06-17,0.6,東北北,997.2,1024.9,7.5,77,36.9,24.9,29.3,159.25,242.223,0.1,"542,520","1,586,520","-1,044,000","1,369,800","2,956,320"
2020-06-18,0.3,北,997.2,1062.9,5.5,74,37.2,25.1,30.0,159.12,241.207,0.0,"626,384","1,587,384","-961,000","1,308,600","2,895,984"
2020-06-19,0.4,西北,997.9,1096.1,4.4,74,36.9,24.9,29.9,158.97,240.012,0.0,"469,764","1,747,764","-1,278,000","1,241,640","2,989,404"
2020-06-20,0.5,北,997.6,1154.4,3.3,73,36.7,25.0,29.8,158.83,238.857,0.0,"512,620","2,026,620","-1,514,000","1,195,200","3,221,820"
2020-06-21,0.5,東北東,995.0,1228.3,3.2,75,35.8,25.6,29.3,158.63,237.275,0.0,"555,612","1,746,612","-1,191,000","1,146,960","2,893,572"
2020-06-22,0.7,南,995.3,1281.0,2.7,74,36.7,24.2,29.4,158.48,236.11,0.0,"381,436","1,886,436","-1,505,000","1,108,800","2,995,236"
2020-06-23,1.0,東南,996.2,1354.9,3.1,75,37.7,24.4,29.3,158.29,234.583,1.1,"556,572","1,741,572","-1,185,000","1,052,280","2,793,852"
2020-06-24,0.9,東南南,995.8,1479.8,4.5,77,37.6,25.1,28.9,158.15,233.448,2.4,"538,508","1,877,508","-1,339,000","1,068,840","2,946,348"
2020-06-25,0.3,西南南,996.8,1824.0,4.5,81,35.8,24.7,28.4,157.97,232.08,0.1,"351,144","1,764,144","-1,413,000","1,215,000","2,979,144"
2020-06-26,0.4,東北,999.2,1619.4,2.4,84,35.4,24.1,26.8,157.81,230.815,18.7,"668,616","1,607,616","-939,000","1,395,720","3,003,336"
2020-06-27,0.4,東南,998.7,1583.3,3.3,76,36.4,23.3,29.0,157.69,229.886,0.0,"590,636","1,605,636","-1,015,000","1,404,720","3,010,356"
2020-06-28,0.6,西北北,997.7,1396.7,4.0,80,35.5,25.1,28.5,157.54,228.728,1.4,"365,064","1,610,064","-1,245,000","1,297,440","2,907,504"
2020-06-29,0.6,東北北,995.8,1630.1,3.1,80,36.5,24.0,28.3,157.4,227.615,12.2,"682,024","1,614,024","-932,000","1,313,280","2,927,304"
2020-06-30,0.5,東北北,994.9,2136.2,2.1,82,36.1,25.0,28.7,157.28,226.687,6.8,"595,768","1,680,768","-1,085,000","1,196,640","2,877,408"
2020-07-01,0.5,東南,995.8,1353.1,6.0,85,34.2,25.0,27.4,157.19,226.067,41.6,"2,236,832","1,616,832","620,000","1,135,440","2,752,272"
2020-07-02,0.5,東,998.2,277.8,1.4,87,33.6,23.6,26.5,157.3,226.871,29.2,"2,234,636","1,614,636","620,000","1,652,040","3,266,676"
2020-07-03,0.6,東南,999.7,523.8,2.7,80,35.2,23.4,28.0,157.4,227.667,0.4,"1,923,268","1,613,268","310,000","2,329,920","3,943,188"
2020-07-04,0.4,東南,999.4,495.1,2.8,82,36.1,25.1,28.1,157.38,227.45,3.8,"1,226,168","1,614,168","-388,000","1,702,080","3,316,248"
2020-07-05,0.5,東北北,997.0,539.7,2.3,81,35.9,24.4,28.2,157.3,226.865,6.9,"919,544","1,616,544","-697,000","1,742,760","3,359,304"
2020-07-06,0.2,東,997.1,478.8,2.2,78,35.2,24.6,29.1,157.21,226.144,1.0,"919,868","1,616,868","-697,000","1,585,440","3,202,308"
2020-07-07,0.3,東南東,999.1,304.8,2.3,85,35.0,25.5,28.0,157.13,225.522,5.2,"1,000,200","1,618,200","-618,000","1,482,480","3,100,680"
2020-07-08,0.7,東南,996.2,441.1,2.2,80,34.4,25.1,28.6,157.04,224.852,7.0,"847,884","1,618,884","-771,000","1,866,600","3,485,484"
2020-07-09,0.2,東南東,993.5,343.0,2.1,82,34.1,24.7,28.9,156.96,212.908,0.1,"1,081,928","1,619,928","-538,000","1,874,880","3,494,808"
2020-07-10,0.6,西北北,996.4,475.5,2.7,78,36.5,25.2,28.8,156.87,223.485,0.4,"701,700","1,622,700","-921,000","1,491,840","3,114,540"
2020-07-11,0.5,北,998.5,520.8,2.8,81,36.5,24.5,28.0,156.75,222.59,0.9,"630,536","1,624,536","-994,000","1,474,560","3,099,096"
2020-07-12,0.6,東南,998.0,630.8,10.1,74,37.2,24.4,29.7,156.61,221.528,0.1,"555,824","1,624,824","-1,069,000","1,399,320","3,024,144"
2020-07-13,0.8,東南,997.3,623.6,5.7,74,37.3,24.1,29.2,156.47,220.445,0.0,"487,316","1,628,316","-1,141,000","1,278,720","2,907,036"
2020-07-14,0.9,東,996.0,578.0,3.7,73,36.2,23.6,29.2,156.31,219.269,0.0,"507,500","1,795,500","-1,288,000","1,149,840","2,945,340"
2020-07-15,0.1,東北東,995.8,19.3,2.3,89,30.8,26.0,27.4,156.14,217.981,11.1,"664,300","1,797,300","-1,133,000","1,223,280","3,020,580"
2020-07-16,0.2,東北,996.2,358.6,2.0,79,34.9,25.0,28.1,155.99,216.848,4.8,"595,208","1,799,208","-1,204,000","1,550,880","3,350,088"
2020-07-17,0.5,東南東,997.8,534.9,2.6,75,37.0,24.4,28.7,155.84,215.679,13.3,"590,904","1,715,904","-1,125,000","1,473,120","3,189,024"
2020-07-18,0.4,東南東,997.8,563.8,3.2,76,37.3,24.5,29.3,155.7,214.654,1.8,"743,016","1,640,016","-897,000","1,262,880","2,902,896"
2020-07-19,0.4,東,998.2,441.6,6.4,78,36.4,25.0,28.8,155.54,213.644,5.9,"599,328","1,643,328","-1,044,000","1,256,040","2,899,368"
2020-07-20,0.6,東南,1000.5,479.8,19.4,80,37.5,23.4,27.5,155.41,212.493,3.5,"605,704","1,645,704","-1,040,000","1,343,160","2,988,864"
2020-07-21,0.2,東南東,1001.6,443.2,3.2,80,35.8,23.5,27.9,155.29,211.592,0.3,"613,168","1,650,168","-1,037,000","1,417,320","3,067,488"
2020-07-22,0.3,東南東,1000.3,484.9,3.0,78,36.1,24.3,28.6,155.14,210.484,0.0,"546,804","1,653,804","-1,107,000","1,267,200","2,921,004"
2020-07-23,0.3,東南東,999.4,477.0,2.7,81,36.7,24.3,28.1,154.98,209.285,0.0,"400,524","1,654,524","-1,254,000","1,262,160","2,916,684"
2020-07-24,0.9,東南南,996.9,342.3,1.4,66,37.7,26.4,32.4,154.81,208.048,0.0,"407,432","1,656,432","-1,249,000","1,208,880","2,865,312"
2020-07-25,0.4,東南東,997.7,257.9,10.9,87,34.4,23.8,26.7,154.77,207.874,70.8,"3,660,580","1,526,580","2,134,000","2,050,560","3,577,140"
2020-07-26,0.2,東南東,997.5,430.1,1.2,84,36.1,23.5,26.7,155.07,210.026,24.0,"2,779,716","1,525,716","1,254,000","2,115,360","3,641,076"
2020-07-27,0.5,東南東,997.8,413.9,1.9,84,35.3,23.3,26.7,155.21,211.011,8.3,"1,967,448","1,523,448","444,000","2,310,840","3,834,288"
2020-07-28,0.5,東,998.7,447.0,1.1,79,34.5,23.1,27.8,155.25,211.326,4.8,"1,523,052","1,523,052",0,"2,519,640","4,042,692"
2020-07-29,1.8,東,998.3,657.2,3.1,70,34.0,24.2,29.1,155.22,211.101,0.1,"1,128,784","1,646,784","-518,000","1,786,320","3,433,104"
2020-07-30,2.9,東,998.1,167.1,8.7,67,30.6,25.3,28.8,155.13,210.423,0.0,"860,384","1,524,384","-664,000","1,506,960","3,031,344"
2020-07-31,2.3,東,997.6,569.7,2.4,64,34.3,26.6,30.4,155.03,209.647,0.6,"695,596","1,654,596","-959,000","1,378,800","3,033,396"
2020-08-01,1.6,東,998.4,620.0,12.4,71,34.3,25.0,29.3,154.89,208.658,0.0,"571,344","1,528,344","-957,000","1,304,640","2,832,984"
2020-08-02,0.3,東,997.7,459.5,2.4,79,35.0,24.4,28.2,154.76,207.71,7.1,"647,344","1,528,344","-881,000","1,301,040","2,829,384"
2020-08-03,0.6,北,993.2,97.4,0.2,91,26.7,24.0,25.0,154.74,207.564,50.2,"3,145,380","1,528,380","1,617,000","1,468,080","2,996,460"
2020-08-04,0.3,西北,996.9,276.8,0.8,84,32.1,23.5,27.1,155.0,209.518,2.7,"2,429,832","1,544,832","885,000","1,369,080","2,913,912"
2020-08-05,0.2,北,1001.0,327.0,1.4,81,33.0,24.6,27.9,155.02,209.635,0.1,"1,378,760","1,526,760","-148,000","1,306,440","2,833,200"
2020-08-06,0.8,東南東,1000.8,539.0,4.3,72,36.0,24.4,29.0,154.99,209.38,0.0,"1,001,280","1,664,280","-663,000","1,193,400","2,857,680"
2020-08-07,0.5,東南東,998.6,554.7,4.6,73,35.4,23.8,29.1,154.88,208.621,0.0,"847,116","1,657,116","-810,000","1,105,920","2,763,036"
2020-08-08,0.7,東南,995.8,463.7,4.3,74,35.3,24.7,29.0,154.76,207.716,0.0,"725,280","1,826,280","-1,101,000","1,067,040","2,893,320"
2020-08-09,0.6,東南,993.8,425.2,3.2,74,34.3,23.7,28.1,154.6,206.563,0.0,"655,352","1,826,352","-1,171,000","1,026,000","2,852,352"
2020-08-10,0.4,東南南,995.8,371.4,1.5,82,35.0,24.3,28.2,154.42,205.228,3.1,"588,484","1,829,484","-1,241,000","1,081,440","2,910,924"
2020-08-11,0.2,南,999.7,256.4,1.2,85,33.4,24.9,27.2,154.28,204.173,0.2,"576,664","1,667,664","-1,091,000","1,129,680","2,797,344"
2020-08-12,0.2,西南南,1003.7,376.3,1.4,84,34.9,24.3,27.5,154.12,203.024,0.0,"575,872","1,954,872","-1,379,000","1,038,240","2,993,112"
2020-08-13,0.6,東南東,1002.4,480.5,2.8,79,35.5,24.0,28.4,153.93,201.658,4.3,"537,852","1,839,852","-1,302,000","996,480","2,836,332"
2020-08-14,0.7,東南東,999.8,612.0,5.0,74,35.6,23.2,28.3,153.75,200.338,0.0,"467,044","1,549,044","-1,082,000","938,880","2,487,924"
2020-08-15,0.5,東南,999.4,399.4,4.1,75,33.8,23.4,27.7,153.52,198.686,0.0,"385,192","1,680,192","-1,295,000","874,800","2,554,992"
2020-08-16,1.1,東南東,999.6,442.7,4.6,69,34.3,23.7,28.6,153.33,197.361,1.6,"510,652","2,444,652","-1,934,000","853,200","3,297,852"
2020-08-17,2.9,東南東,998.6,393.7,5.6,61,33.0,27.3,29.6,153.08,195.555,1.2,"458,164","2,455,164","-1,997,000","838,080","3,293,244"
2020-08-18,2.9,東,998.2,359.4,4.3,62,33.4,26.7,29.5,152.84,193.835,0.1,"355,092","1,564,092","-1,209,000","825,120","2,389,212"
2020-08-19,2.0,東,998.5,601.7,6.1,65,34.7,24.2,29.4,152.57,191.955,0.1,"414,404","2,467,404","-2,053,000","792,000","3,259,404"
2020-08-20,1.7,東,999.0,603.6,6.1,66,34.5,23.8,29.3,152.29,189.944,0.0,"400,460","2,303,460","-1,903,000","760,320","3,063,780"
2020-08-21,3.0,東,998.3,550.0,6.3,66,33.7,24.8,29.2,152.01,187.985,4.3,"378,668","2,482,668","-2,104,000","740,160","3,222,828"
2020-08-22,0.3,東北北,996.2,271.9,0.1,89,31.2,24.4,26.3,151.77,186.275,33.8,"1,357,968","2,335,968","-978,000","1,215,360","3,551,328"
2020-08-23,3.0,西北西,994.8,388.7,3.7,75,32.1,24.4,27.6,151.67,185.603,2.9,"1,105,968","1,732,968","-627,000","1,205,280","2,938,248"
2020-08-24,0.6,北,993.3,483.7,2.9,74,35.9,22.6,28.6,151.51,184.481,0.0,"525,336","2,193,336","-1,668,000","935,280","3,128,616"
2020-08-25,0.9,西北北,991.7,587.8,5.9,70,36.9,23.5,29.5,151.26,182.742,0.0,"593,980","2,530,980","-1,937,000","840,240","3,371,220"
2020-08-26,0.5,東北北,992.0,398.4,4.8,83,36.0,24.5,27.1,151.05,181.322,5.4,"462,276","1,290,276","-828,000","1,235,880","2,526,156"
2020-08-27,0.3,東北,993.0,250.4,6.7,87,32.5,23.8,26.0,150.98,180.842,40.4,"1,598,424","1,115,424","483,000","2,230,200","3,345,624"
2020-08-28,0.2,東南東,993.6,392.3,3.3,79,34.5,23.8,28.0,151.17,182.13,0.2,"1,381,000",0,"1,381,000","2,185,200","2,185,200"
2020-08-29,0.8,東,995.1,280.5,2.4,77,33.1,24.4,28.2,151.26,182.77,1.3,"829,292","1,589,292","-760,000","1,620,360","3,209,652"
2020-08-30,1.1,東南東,995.6,518.5,5.0,71,34.6,24.8,29.2,151.16,182.023,0.5,"686,724","1,445,724","-759,000","1,401,840","2,847,564"
2020-08-31,0.3,西,994.7,405.7,1.5,81,32.7,23.8,27.3,151.02,181.064,21.6,"582,896","1,615,896","-1,033,000","1,272,240","2,888,136"
2020-09-01,1.3,西北,992.6,253.1,3.7,79,31.8,24.0,27.2,150.98,180.848,15.4,"1,941,532","1,115,532","826,000","1,530,720","2,646,252"
2020-09-02,0.8,北,994.9,531.3,4.0,75,36.3,22.6,28.4,151.06,181.316,10.2,"1,282,884","1,420,884","-138,000","1,418,400","2,839,284"
2020-09-03,0.4,西北北,998.9,201.2,1.4,82,32.4,24.0,27.0,151.04,181.201,0.1,"1,215,244","1,421,244","-206,000","1,254,240","2,675,484"
2020-09-04,1.0,東,999.8,226.2,4.7,73,35.1,24.0,28.0,150.97,180.73,0.1,"940,068","1,903,068","-963,000","1,134,000","3,037,068"
2020-09-05,0.6,東南南,997.5,243.6,3.5,70,33.0,22.2,26.5,150.81,179.605,0.1,"673,776","1,906,776","-1,233,000","1,065,600","2,972,376"
2020-09-06,1.4,西南南,995.9,287.7,4.8,65,32.0,19.7,24.8,150.63,178.379,0.0,"641,740","1,735,740","-1,094,000","986,040","2,721,780"
2020-09-07,0.9,東南東,999.1,200.2,3.8,66,35.3,18.4,25.7,150.43,177.022,0.0,"549,536","2,047,536","-1,498,000","921,960","2,969,496"
2020-09-08,0.2,東,1002.2,190.0,2.6,76,34.7,22.9,27.1,150.24,175.669,0.3,"506,940","2,066,940","-1,560,000","902,160","2,969,100"
2020-09-09,0.6,東南,1000.3,271.6,4.2,78,34.7,23.3,27.4,149.99,174.031,3.8,"563,796","1,778,796","-1,215,000","878,760","2,657,556"
2020-09-10,0.1,東南東,997.8,1195.4,1.5,84,33.3,23.0,26.4,149.81,172.804,0.3,"516,252","2,061,252","-1,545,000","874,080","2,935,332"
2020-09-11,0.5,東,998.7,661.0,3.0,78,34.3,23.4,27.4,149.57,171.198,0.0,"463,236","2,068,236","-1,605,000","1,048,320","3,116,556"
2020-09-12,0.2,東,1001.6,650.4,9.7,86,33.9,24.1,26.3,149.4,170.123,27.1,"1,295,028","827,028","468,000","1,830,240","2,657,268"
2020-09-13,0.2,東北,1002.1,1412.1,2.0,86,29.9,23.7,25.7,149.49,170.71,3.3,"890,192","690,192","200,000","1,918,440","2,608,632"
2020-09-14,0.7,北,1000.7,757.1,3.4,79,33.8,23.3,27.4,149.48,170.588,0.7,"757,508","1,625,508","-868,000","1,409,472","3,034,980"
2020-09-15,0.4,東南,1000.0,574.2,2.9,78,34.8,23.5,28.1,149.34,169.659,3.8,"472,816","1,137,816","-665,000","1,485,360","2,623,176"
2020-09-16,0.5,東南,999.4,585.6,4.0,79,35.6,24.4,28.3,149.18,168.65,0.2,"476,920","1,141,920","-665,000","1,589,760","2,731,680"
2020-09-17,0.5,東南,998.8,605.3,3.9,76,36.3,24.2,29.2,149.08,167.967,0.0,"433,836","1,162,836","-729,000","1,612,080","2,774,916"
2020-09-18,0.8,東南,1002.0,574.5,4.6,78,36.2,24.9,28.6,148.95,167.109,0.4,"395,668","1,321,668","-926,000","1,396,800","2,718,468"
2020-09-19,0.5,東南南,1003.0,743.5,3.4,82,35.3,24.2,27.6,148.81,166.17,15.8,"577,248","1,633,248","-1,056,000","1,326,960","2,960,208"
2020-09-20,0.0,西南南,1002.5,1471.8,2.9,91,28.8,23.4,25.1,148.75,165.775,29.6,"1,373,596","1,636,596","-263,000","1,499,760","3,136,356"
2020-09-21,0.1,東南南,1002.2,1102.7,1.2,86,27.9,23.1,24.9,148.77,165.915,2.3,"1,572,360","1,638,360","-66,000","1,431,000","3,069,360"
2020-09-22,0.6,東,1001.3,1051.8,4.2,71,31.9,21.1,25.6,148.72,165.525,0.0,"1,052,448","1,775,448","-723,000","1,314,720","3,090,168"
2020-09-23,0.6,東南,1000.7,649.0,4.1,72,32.5,20.7,26.0,148.57,164.519,0.0,"785,100","2,096,100","-1,311,000","1,207,800","3,303,900"
2020-09-24,0.0,西南西,1001.2,805.8,0.5,91,24.8,22.0,23.2,148.37,163.255,6.9,"672,536","1,651,536","-979,000","1,144,800","2,796,336"
2020-09-25,0.0,西北北,1001.3,1484.2,0.8,92,22.7,20.8,21.8,148.23,162.309,3.0,"685,908","1,792,908","-1,107,000","1,289,520","3,082,428"
2020-09-26,0.0,東北,1001.7,1450.3,2.4,91,24.7,21.4,22.3,148.06,161.237,8.4,"801,840","1,968,840","-1,167,000","1,223,280","3,192,120"
2020-09-27,0.2,東南南,1002.5,1452.4,4.0,91,21.9,20.4,21.2,147.91,160.275,20.7,"1,151,400","1,022,400","129,000","1,242,720","2,265,120"
2020-09-28,0.0,西南南,1001.5,1358.7,4.7,91,23.0,20.9,21.7,148.0,160.869,22.6,"2,364,392","1,651,392","713,000","1,596,240","3,247,632"
2020-09-29,0.0,東北東,999.2,1322.3,2.5,82,28.7,20.9,23.3,148.19,162.159,3.0,"2,544,132","525,132","2,019,000","1,855,800","2,380,932"
2020-09-30,0.0,北,1000.4,1152.5,1.8,89,22.0,19.3,20.4,148.43,163.681,6.7,"1,866,784","1,016,784","850,000","1,690,200","2,706,984"
2020-10-01,0.7,東北東,1001.0,973.5,2.2,77,28.3,19.3,22.8,148.51,164.194,0.2,"1,396,884","1,330,884","66,000","1,557,360","2,888,244"
2020-10-02,1.9,東南東,1001.2,827.9,5.1,72,31.4,20.9,25.3,148.52,164.254,0.1,"962,416","700,416","262,000","1,429,200","2,129,616"
2020-10-03,1.7,東南東,1000.9,366.7,5.0,71,32.5,20.8,26.3,148.55,164.347,2.0,"808,304","2,117,304","-1,309,000","1,322,640","3,439,944"
2020-10-04,0.7,東南,999.8,346.5,4.4,71,35.9,22.0,27.6,148.27,162.627,0.2,"167,240","1,470,240","-1,303,000","1,241,280","2,711,520"
2020-10-05,0.2,西南,1003.8,612.0,0.4,91,24.3,21.4,22.8,148.18,161.6,21.3,"1,662,188","1,792,188","-130,000","1,304,280","3,096,468"
2020-10-06,0.2,東南,1006.6,1181.6,0.2,88,23.2,20.1,21.3,148.19,162.116,2.6,"1,871,816","1,155,816","716,000","1,528,560","2,684,376"
2020-10-07,0.0,東南,1006.4,1021.7,0.5,88,24.1,20.0,21.2,148.25,162.48,0.7,"1,338,944","1,468,944","-130,000","1,422,000","2,890,944"
2020-10-08,0.0,北,1006.4,963.1,0.9,90,24.1,19.3,20.8,148.2,162.151,5.7,"1,184,168","1,965,168","-781,000","1,339,200","3,304,368"
2020-10-09,0.0,北,1006.0,998.3,4.6,90,23.6,19.7,21.1,148.11,161.573,15.9,"1,417,220","1,157,220","260,000","1,554,120","2,711,340"
2020-10-10,0.0,西南西,1003.7,1024.3,3.0,90,23.3,20.2,21.7,148.19,162.118,6.0,"1,368,000",0,"1,368,000","1,757,520","1,757,520"
2020-10-11,0.6,東北東,1000.8,975.8,3.9,87,27.3,21.6,24.0,148.39,163.424,30.8,"1,881,768","834,768","1,047,000","2,155,680","2,990,448"
2020-10-12,0.3,東南南,1000.5,824.6,4.1,87,27.1,23.6,24.9,148.88,166.765,13.8,"5,348,000",0,"5,348,000","3,327,480","3,327,480"
2020-10-13,0.8,南,1003.7,790.4,5.7,89,26.5,22.7,24.1,149.78,172.892,49.9,"9,249,000",0,"9,249,000","12,186,000","12,186,000"
2020-10-14,1.7,東南東,1006.3,870.0,2.6,80,25.2,22.2,23.8,151.4,183.855,4.4,"8,930,000",0,"8,930,000","10,638,000","10,638,000"
2020-10-15,2.1,東南東,1005.6,974.7,3.2,81,25.4,23.0,23.8,152.24,189.658,14.5,"4,365,000",0,"4,365,000","9,439,200","9,439,200"
2020-10-16,0.5,東南南,1004.9,616.8,3.4,86,26.8,22.2,23.7,152.83,193.935,50.1,"5,628,000",0,"5,628,000","14,662,800","14,662,800"
2020-10-17,0.0,西北西,1007.2,406.8,2.7,90,22.2,20.6,21.3,153.97,202.098,13.0,"8,107,000",0,"8,107,000","12,823,200","12,823,200"
2020-10-18,0.1,西北,1007.4,393.1,2.1,89,22.8,19.7,21.0,154.87,208.708,30.9,"6,779,000",0,"6,779,000","11,376,000","11,376,000"
2020-10-19,0.1,西南西,1007.4,395.3,2.4,89,21.3,19.6,20.6,155.89,216.226,7.7,"7,062,000",0,"7,062,000","11,430,000","11,430,000"
2020-10-20,1.4,東南南,1005.1,331.6,1.3,81,26.0,20.4,22.9,156.62,221.747,7.3,"4,431,000",0,"4,431,000","9,986,400","9,986,400"
2020-10-21,1.1,東南南,999.9,384.6,1.4,87,26.0,22.3,24.2,157.15,225.866,36.2,"5,190,000",0,"5,190,000","15,519,600","15,519,600"
2020-10-22,0.1,西,1001.8,380.3,1.3,90,22.4,18.5,20.7,158.19,234.084,25.8,"9,542,000",0,"9,542,000","19,231,200","19,231,200"
2020-10-23,0.0,西北北,1006.3,329.3,2.0,89,18.6,17.4,18.1,159.25,242.483,24.9,"7,874,000",0,"7,874,000","16,750,800","16,750,800"
2020-10-24,2.0,東南東,1007.9,435.9,2.8,68,21.9,17.1,20.1,160.1,249.249,0.2,"5,118,000",0,"5,118,000","12,535,200","12,535,200"
2020-10-25,3.5,東南東,1006.3,685.9,4.4,65,26.6,20.7,23.0,160.57,253.023,0.9,"2,862,000",0,"2,862,000","8,859,600","8,859,600"
2020-10-26,3.2,東南東,1004.3,326.2,4.0,65,28.5,21.2,24.3,160.85,255.331,0.2,"1,888,000",0,"1,888,000","6,886,800","6,886,800"
2020-10-27,2.8,東南東,1004.2,250.8,3.2,64,27.8,21.9,24.6,161.05,256.921,1.0,"1,400,000",0,"1,400,000","5,594,400","5,594,400"
2020-10-28,2.4,東南東,1006.9,237.9,2.1,72,26.2,22.4,24.1,161.2,258.174,0.9,"1,073,000",0,"1,073,000","4,845,600","4,845,600"
2020-10-29,1.1,東南,1008.7,224.7,1.0,80,24.3,20.6,22.7,161.32,259.203,3.0,"992,000",0,"992,000","4,471,200","4,471,200"
2020-10-30,0.0,東北北,1010.6,671.7,0.4,89,21.0,17.0,19.6,161.43,260.113,0.9,"910,000",0,"910,000","4,098,240","4,098,240"
2020-10-31,1.6,東南東,1008.3,450.6,3.0,66,27.1,16.0,21.4,161.53,260.91,0.8,"663,000",0,"663,000","3,711,600","3,711,600"
2020-11-01,2.3,東南東,1004.9,193.6,2.8,74,28.4,19.8,23.4,161.61,261.591,6.3,"747,000",0,"747,000","3,276,000","3,276,000"
2020-11-02,1.4,東南東,1005.4,282.6,1.5,74,27.8,20.3,23.1,161.7,262.283,1.2,"581,000",0,"581,000","3,081,960","3,081,960"
2020-11-03,0.1,北,1009.1,498.3,0.1,89,21.2,16.5,18.7,161.78,262.972,13.1,"831,000",0,"831,000","2,772,720","2,772,720"
2020-11-04,1.0,東,1009.6,407.9,0.3,78,22.9,16.3,18.8,161.88,263.8,1.4,"749,000",0,"749,000","2,732,400","2,732,400"
2020-11-05,0.9,東南,1007.9,232.7,0.6,81,23.1,18.1,20.7,161.97,264.529,4.4,"750,000",0,"750,000","2,563,200","2,563,200"
2020-11-06,2.4,東南東,1003.0,282.9,3.5,79,27.9,21.1,25.1,162.04,265.21,24.8,"1,702,360","450,360","1,252,000","2,989,800","3,440,160"
2020-11-07,1.5,東南南,1004.1,334.4,2.3,74,30.9,21.1,26.1,162.39,268.088,8.6,"3,350,000",0,"3,350,000","2,991,240","2,991,240"
2020-11-08,0.1,西南西,1010.4,662.1,0.7,93,21.2,18.3,19.0,162.73,270.957,22.0,"2,946,000",0,"2,946,000","2,813,040","2,813,040"
2020-11-09,0.6,東南南,1011.1,759.5,2.3,83,19.3,17.4,18.3,163.11,274.149,4.2,"3,129,000",0,"3,129,000","3,182,400","3,182,400"
2020-11-10,0.4,東南南,1012.1,692.9,0.3,88,19.3,17.2,18.0,163.42,276.787,8.6,"2,293,000",0,"2,293,000","3,526,200","3,526,200"
2020-11-11,2.1,東,1013.0,479.3,3.4,70,23.2,17.2,20.3,163.66,278.87,0.6,"1,874,000",0,"1,874,000","3,943,800","3,943,800"
2020-11-12,1.6,東南,1010.4,355.2,0.6,85,22.5,18.7,20.4,163.88,280.683,16.1,"1,965,000",0,"1,965,000","5,108,400","5,108,400"
2020-11-13,0.3,南,1009.2,481.8,7.6,91,21.3,19.9,20.5,164.29,284.326,43.3,"6,275,000",0,"6,275,000","7,473,600","7,473,600"
2020-11-14,1.8,東南東,1010.2,609.9,5.9,84,21.5,19.2,20.2,165.2,292.192,14.8,"7,472,000",0,"7,472,000","9,709,200","9,709,200"
2020-11-15,2.4,東南東,1009.0,507.2,4.2,72,28.3,19.6,22.9,165.84,297.661,0.1,"3,856,000",0,"3,856,000","7,362,000","7,362,000"
2020-11-16,3.0,東南東,1007.4,287.2,2.9,74,27.8,19.7,23.5,166.17,300.544,4.5,"2,287,000",0,"2,287,000","5,500,800","5,500,800"
2020-11-17,2.7,東,1005.3,275.9,3.8,68,28.9,20.9,24.7,166.39,302.495,4.5,"1,675,000",0,"1,675,000","4,788,000","4,788,000"
2020-11-18,1.4,東南東,1003.0,262.9,2.7,75,31.1,20.8,24.7,166.57,304.066,1.0,"1,502,000",0,"1,502,000","4,010,400","4,010,400"
2020-11-19,0.5,東南,1002.2,253.5,2.1,76,33.6,19.8,24.9,166.73,305.488,0.1,"1,327,000",0,"1,327,000","3,488,400","3,488,400"
2020-11-20,0.4,南,1004.0,181.4,0.9,83,28.6,21.5,23.9,166.86,306.665,5.9,"1,064,000",0,"1,064,000","3,191,400","3,191,400"
2020-11-21,0.5,南,1005.8,505.7,0.4,90,25.1,21.9,23.0,167.07,308.596,32.5,"3,480,584","460,584","3,020,000","3,416,760","3,877,344"
2020-11-22,0.8,東南南,1008.1,380.2,1.7,81,30.2,20.2,23.8,167.43,311.739,5.0,"2,954,260","460,260","2,494,000","3,499,200","3,959,460"
2020-11-23,1.4,東南,1011.2,534.4,0.5,85,22.3,19.8,20.8,167.69,314.033,14.2,"2,681,000",0,"2,681,000","3,097,800","3,097,800"
2020-11-24,1.7,東南東,1010.4,484.6,1.0,79,22.9,20.1,21.4,167.96,316.426,4.7,"2,737,488","1,573,488","1,164,000","3,663,000","5,236,488"
2020-11-25,3.2,東,1008.6,294.4,4.3,66,27.6,21.1,23.8,168.03,317.001,1.8,"2,245,600","2,424,600","-179,000","3,697,200","6,121,800"
