日期,風速m/s,風向D,氣壓mb,日輻射量cal/cm2,蒸發量mm,相對溼度%,最高溫度,最低溫度,平均溫度,翡翠水庫日平均水位/公尺,水庫有效蓄水量/百萬立方公尺,集水區平均雨量/毫米,水庫進流量/立方公尺,水庫放流量/立方公尺,進流量減放流量/立方公尺,南勢溪流量/立方公尺,南北勢溪合計原水量/立方公尺
2022-06-13,0.3,東南,995.6,449.9,2.3,78,34.9,22.6,27.4,157.38,261.451,0.2,"834,364","1,463,364","-629,000","1,146,960","2,610,324"
2022-06-14,0.5,西南,996.8,408.7,3.3,74,34.2,24.0,28.2,157.3,260.77,4.9,"883,252","1,746,252","-863,000","1,110,960","2,857,212"
2022-06-15,0.2,東南,999.8,145.1,3.2,89,29.0,23.6,24.8,157.18,259.845,0.6,"667,140","1,606,140","-939,000","1,077,840","2,683,980"
2022-06-16,0.2,東北北,1000.0,252.5,2.1,86,30.3,23.3,25.4,157.08,259.039,15.9,"1,074,524","1,465,524","-391,000","1,092,240","2,557,764"
2022-06-17,0.1,東南,998.5,305.7,1.6,81,31.4,23.4,26.9,157.04,258.759,9.3,"1,075,344","1,465,344","-390,000","1,128,240","2,593,584"
2022-06-18,0.3,東南,997.9,520.9,1.0,76,34.6,23.5,28.3,156.98,258.281,9.1,"1,140,776","1,609,776","-469,000","1,194,120","2,803,896"
2022-06-19,0.4,東南,997.7,367.8,0.6,81,34.5,24.3,27.3,156.96,258.131,13.6,"1,699,632","1,465,632","234,000","1,135,800","2,601,432"
2022-06-20,0.2,東南,995.9,512.7,0.9,76,34.9,23.7,28.3,156.93,257.9,0.0,"1,245,180","1,323,180","-78,000","1,080,720","2,403,900"
2022-06-21,0.4,東南,997.4,386.3,0.7,82,34.7,24.0,26.8,156.97,258.196,7.5,"1,466,100","1,466,100",0,"1,508,040","2,974,140"
2022-06-22,0.3,東南東,1000.4,565.0,1.6,80,35.8,23.6,28.2,156.95,258.079,0.0,"1,076,604","1,466,604","-390,000","1,555,200","3,021,804"
2022-06-23,0.4,東南,1000.8,486.3,1.6,82,36.3,23.7,27.2,156.89,257.604,4.7,"1,000,720","1,467,720","-467,000","1,934,280","3,402,000"
2022-06-24,0.5,東南,999.3,454.5,3.4,82,35.2,23.3,26.1,156.85,257.289,17.4,"1,623,404","1,468,404","155,000","1,668,600","3,137,004"
2022-06-25,0.1,東南東,999.0,311.4,3.1,84,33.4,22.6,26.1,156.87,257.438,5.6,"1,391,368","1,468,368","-77,000","1,623,600","3,091,968"
2022-06-26,0.3,東北北,1000.6,524.2,0.6,77,35.8,23.4,27.9,156.86,257.315,0.0,"1,078,188","1,468,188","-390,000","1,447,200","2,915,388"
2022-06-27,0.5,北,999.2,491.4,2.9,79,35.5,23.8,27.9,156.78,256.747,0.0,"769,268","1,469,268","-700,000","1,349,280","2,818,548"
2022-06-28,0.2,東南東,996.1,476.5,0.7,77,34.4,23.3,28.3,156.7,256.118,13.3,"1,080,872","1,468,872","-388,000","1,334,160","2,803,032"
2022-06-29,0.8,東南東,994.9,499.9,0.4,74,34.3,24.7,28.8,156.63,255.588,1.4,"696,968","1,471,968","-775,000","1,270,080","2,742,048"
2022-06-30,2.7,東,994.9,625.4,1.4,63,33.5,24.6,29.5,156.54,254.883,12.2,"931,480","1,473,480","-542,000","1,154,160","2,627,640"
2022-07-01,2.2,東,996.1,459.2,1.5,68,32.1,25.5,28.7,163.81,280.022,6.0,"482,996","1,335,996","-853,000","1,437,840","2,773,836"
2022-07-02,0.1,東南東,997.1,270.9,0.1,85,31.2,24.5,26.8,163.71,279.222,15.0,"735,100","1,502,100","-767,000","1,398,240","2,900,340"
2022-07-03,0.2,南,995.9,270.3,0.1,87,33.1,24.3,27.0,163.63,278.554,11.8,"827,444","1,338,444","-511,000","1,506,240","2,844,684"
2022-07-04,0.4,南,995.3,397.1,13.1,83,34.2,24.3,27.5,163.58,278.097,6.5,"756,136","926,136","-170,000","2,036,880","2,963,016"
2022-07-05,0.4,東北東,996.8,315.1,7.5,85,33.8,24.0,26.3,163.59,278.246,35.1,"1,784,056","763,056","1,021,000","3,704,760","4,467,816"
2022-07-06,0.3,北,998.3,410.2,1.8,81,34.2,24.0,27.2,163.71,279.176,0.7,"1,133,816","1,047,816","86,000","3,357,720","4,405,536"
2022-07-07,0.2,東北北,999.7,371.0,2.3,82,34.4,24.3,27.4,163.74,279.481,9.9,"1,194,000",0,"1,194,000","2,874,240","2,874,240"
2022-07-08,0.5,北,998.3,582.5,4.4,75,35.5,24.5,29.1,163.83,280.246,0.0,"792,392","1,048,392","-256,000","2,707,200","3,755,592"
2022-07-09,0.3,西北西,996.4,625.9,5.0,75,36.5,25.1,30.1,163.79,279.911,0.0,"620,276","1,047,276","-427,000","2,412,720","3,459,996"
2022-07-10,0.4,西北,996.8,580.4,1.7,77,37.6,25.6,29.7,163.76,279.655,0.2,"499,932","328,932","171,000","2,043,360","2,372,292"
2022-07-11,0.3,西北,997.5,608.8,2.4,77,37.6,25.1,29.8,163.76,279.652,0.0,"503,276","759,276","-256,000","1,823,760","2,583,036"
2022-07-12,0.4,東北東,997.6,580.1,2.5,75,35.8,25.0,29.7,163.71,279.222,0.0,"444,400","1,211,400","-767,000","1,670,400","2,881,800"
2022-07-13,1.0,東南南,996.3,498.0,1.7,72,35.4,24.3,29.1,163.62,278.455,0.0,"485,752","1,336,752","-851,000","1,584,360","2,921,112"
2022-07-14,0.1,東,995.2,432.8,0.9,72,34.8,23.7,29.0,163.53,277.58,0.0,"365,036","1,215,036","-850,000","1,500,120","2,715,156"
2022-07-15,0.2,東北東,994.7,472.6,0.8,74,35.5,24.6,29.1,163.42,276.751,0.0,"405,776","1,339,776","-934,000","1,424,880","2,764,656"
2022-07-16,0.5,西北北,994.1,604.5,1.2,70,37.1,23.4,29.6,163.31,275.821,0.0,"485,280","1,502,280","-1,017,000","1,369,440","2,871,720"
2022-07-17,0.2,東北,994.5,526.8,0.8,76,36.9,25.2,29.4,163.18,274.702,5.7,"406,564","1,506,564","-1,100,000","1,380,960","2,887,524"
2022-07-18,0.1,西北北,995.2,419.6,0.8,74,35.9,25.3,29.4,163.07,273.711,0.0,"450,572","1,633,572","-1,183,000","1,323,360","2,956,932"
2022-07-19,0.4,東南東,998.4,401.2,2.3,80,36.0,25.6,28.6,162.93,272.596,18.1,"874,932","1,633,932","-759,000","1,483,200","3,117,132"
2022-07-20,0.4,東南,1001.0,479.5,2.6,80,36.5,24.8,28.7,162.84,271.844,1.3,"587,572","1,345,572","-758,000","1,445,040","2,790,612"
2022-07-21,0.5,東南,1001.5,615.8,4.7,71,38.0,24.3,30.2,162.74,270.998,0.0,"416,468","1,341,468","-925,000","1,403,280","2,744,748"
2022-07-22,0.4,南,1000.0,623.0,5.9,68,39.2,25.8,30.9,162.62,269.965,0.0,"375,084","1,635,084","-1,260,000","1,208,160","2,843,244"
2022-07-23,0.5,西南南,998.0,642.6,6.0,67,38.7,25.6,31.0,162.47,268.671,0.0,"408,180","1,917,180","-1,509,000","1,126,800","3,043,980"
2022-07-24,0.4,東南,996.9,655.6,5.6,65,39.5,23.3,30.5,162.29,267.184,0.0,"414,988","1,919,988","-1,505,000","1,082,160","3,002,148"
2022-07-25,0.5,東南南,998.3,591.5,4.8,70,38.1,24.8,30.2,162.11,265.627,0.0,"427,740","2,095,740","-1,668,000","1,037,520","3,133,260"
2022-07-26,0.6,東南東,998.2,558.7,2.5,71,36.5,24.3,29.1,161.91,263.956,0.0,"330,544","1,994,544","-1,664,000","1,002,960","2,997,504"
2022-07-27,0.5,東南,997.4,605.7,1.5,71,37.3,24.0,29.6,161.71,262.338,0.1,"395,044","1,972,044","-1,577,000","984,960","2,957,004"
2022-07-28,0.6,東南,996.6,608.0,2.6,70,36.3,24.1,29.5,161.52,260.731,1.2,"319,968","1,975,968","-1,656,000","937,440","2,913,408"
2022-07-29,0.8,西南,994.9,595.0,14.5,67,36.2,23.9,29.3,161.32,259.107,10.3,"528,360","2,097,360","-1,569,000","911,520","3,008,880"
2022-07-30,0.4,東北東,993.1,493.9,3.0,77,35.9,24.7,28.6,161.12,257.487,0.9,"452,844","2,099,844","-1,647,000","952,560","3,052,404"
2022-07-31,0.4,西北,993.7,536.9,4.4,70,37.4,23.8,29.6,160.92,255.803,0.7,"380,668","2,104,668","-1,724,000","1,024,560","3,129,228"
2022-08-01,0.4,東南東,996.4,478.2,4.7,72,39.8,25.3,30.0,160.7,253.974,2.6,"361,388","1,835,388","-1,474,000","1,201,680","3,037,068"
2022-08-02,0.1,東北,998.6,135.5,0.7,85,29.3,24.3,26.3,160.52,252.542,7.3,"379,240","1,605,240","-1,226,000","1,253,520","2,858,760"
2022-08-03,0.5,東南東,998.9,358.2,2.3,72,34.6,23.5,28.3,160.36,251.263,0.5,"348,164","1,978,164","-1,630,000","1,126,800","3,104,964"
2022-08-04,0.2,東北,999.4,402.3,2.2,75,36.6,25.1,29.1,160.16,249.618,0.1,"352,812","2,140,812","-1,788,000","982,080","3,122,892"
2022-08-05,0.2,東北,999.6,351.5,2.4,75,35.7,25.0,29.2,159.94,247.841,0.0,"275,092","1,978,092","-1,703,000","923,040","2,901,132"
2022-08-06,0.8,東,998.2,583.4,1.7,68,38.1,25.0,30.7,159.73,246.086,0.0,"282,812","2,140,812","-1,858,000","881,280","3,022,092"
2022-08-07,1.2,東北東,998.0,603.6,5.2,68,36.5,24.9,30.1,159.5,244.256,0.0,"418,248","2,272,248","-1,854,000","845,280","3,117,528"
2022-08-08,1.2,東南東,998.2,519.1,1.1,68,37.3,24.8,30.1,159.26,242.287,0.0,"293,328","2,300,328","-2,007,000","817,920","3,118,248"
2022-08-09,1.5,東,997.7,648.8,1.6,65,36.1,24.4,29.9,159.01,240.336,0.0,"309,752","2,308,752","-1,999,000","795,600","3,104,352"
2022-08-10,0.6,東南南,998.4,399.5,2.2,68,35.0,25.0,29.7,158.78,238.429,0.0,"297,404","2,287,404","-1,990,000","768,960","3,056,364"
2022-08-11,0.7,東南,999.0,487.0,2.9,68,36.9,24.7,29.7,158.52,236.385,0.0,"392,756","2,295,756","-1,903,000","767,520","3,063,276"
2022-08-12,0.5,東南,998.9,455.4,1.1,75,37.5,25.0,29.2,158.27,234.402,1.7,"408,068","2,461,068","-2,053,000","758,880","3,219,948"
2022-08-13,0.5,南,998.3,460.7,1.1,73,37.6,24.5,29.2,158.0,232.303,0.1,"260,376","2,459,376","-2,199,000","748,800","3,208,176"
2022-08-14,0.7,東南東,997.6,389.0,1.0,74,36.3,24.9,29.2,157.74,230.228,0.6,"432,392","2,308,392","-1,876,000","712,080","3,020,472"
2022-08-15,0.9,東南東,996.4,394.9,1.0,70,34.6,24.5,29.4,157.48,228.245,0.0,"294,040","2,471,040","-2,177,000","696,240","3,167,280"
2022-08-16,0.4,東南,997.1,424.0,1.1,76,36.2,25.6,29.0,157.21,226.103,0.1,"378,728","2,467,728","-2,089,000","682,560","3,150,288"
2022-08-17,0.7,東南,997.3,387.7,17.8,71,36.5,25.2,29.5,156.93,223.989,0.2,"340,280","2,492,280","-2,152,000","682,560","3,174,840"
2022-08-18,0.2,東,996.6,272.1,1.7,80,34.5,24.7,28.0,156.65,221.826,5.8,"357,168","2,496,168","-2,139,000","682,560","3,178,728"
2022-08-19,0.4,北,998.1,363.6,2.8,75,35.6,25.0,29.2,156.37,219.675,0.0,"303,988","2,504,988","-2,201,000","659,520","3,164,508"
2022-08-20,0.7,西北,999.4,528.5,5.0,72,37.1,26.4,30.3,156.08,217.494,0.0,"375,440","2,638,440","-2,263,000","648,000","3,286,440"
2022-08-21,0.6,西北北,997.3,543.7,5.1,67,37.5,25.4,30.5,155.78,215.223,0.0,"349,008","2,521,008","-2,172,000","637,200","3,158,208"
2022-08-22,0.8,東北北,995.8,618.0,4.8,65,39.0,24.9,30.8,155.49,213.018,0.0,"273,172","2,654,172","-2,381,000","600,480","3,254,652"
2022-08-23,2.3,東南東,995.8,616.1,5.6,61,37.5,24.0,30.4,155.18,210.719,0.0,"301,764","2,665,764","-2,364,000","596,160","3,261,924"
2022-08-24,2.0,東,995.9,468.5,4.7,65,36.3,25.5,30.4,154.86,208.38,2.5,"414,000","2,547,000","-2,133,000","650,880","3,197,880"
2022-08-25,0.6,東南東,1000.4,419.1,1.5,82,36.8,23.7,27.4,154.61,206.56,27.1,"1,093,100","1,826,100","-733,000","1,474,920","3,301,020"
2022-08-26,0.5,東南,999.8,586.3,5.4,73,36.7,23.5,29.0,154.51,205.792,0.0,"491,600","2,244,600","-1,753,000","1,029,600","3,274,200"
2022-08-27,0.5,南,998.5,436.0,5.0,70,37.8,24.4,28.5,154.22,203.703,2.0,"376,640","2,267,640","-1,891,000","796,320","3,063,960"
2022-08-28,0.3,東北東,999.2,389.5,0.5,79,33.8,24.0,27.9,153.96,201.84,1.7,"375,496","2,402,496","-2,027,000","865,440","3,267,936"
2022-08-29,0.6,東,999.7,494.8,0.9,71,36.2,24.2,29.4,153.68,199.812,0.0,"412,936","2,430,936","-2,018,000","761,760","3,192,696"
2022-08-30,0.4,東南,998.1,428.5,1.3,78,36.7,24.4,28.5,153.4,197.732,0.2,"323,400","2,759,400","-2,436,000","651,600","3,411,000"
2022-08-31,0.4,東南東,996.5,505.4,1.0,74,36.6,23.8,29.1,153.05,195.287,6.2,"380,560","2,590,560","-2,210,000","630,000","3,220,560"
2022-09-01,0.2,西北,997.0,140.4,0.1,88,29.0,23.4,25.9,152.79,193.462,50.7,"827,244","1,538,244","-711,000","1,132,560","2,670,804"
2022-09-02,0.2,西北西,991.6,60.2,0.1,90,26.8,23.8,25.2,153.38,197.951,131.1,"10,494,000",0,"10,494,000","13,258,080","13,258,080"
2022-09-03,1.0,西北,986.3,57.6,0.2,89,26.7,25.2,26.0,155.03,210.126,130.1,"16,195,000",0,"16,195,000","26,391,600","26,391,600"
2022-09-04,5.6,西,986.0,123.2,0.2,75,30.5,25.1,27.0,159.74,247.192,137.7,"44,987,000",0,"44,987,000","41,551,200","41,551,200"
2022-09-05,1.0,西北北,992.3,342.7,0.7,75,35.1,24.8,28.4,162.59,269.928,31.6,"9,828,000",0,"9,828,000","15,796,800","15,796,800"
2022-09-06,0.3,東,1001.1,183.0,0.5,83,30.1,22.9,25.8,163.52,277.673,2.9,"5,099,000",0,"5,099,000","9,068,400","9,068,400"
2022-09-07,0.1,東北,1005.0,141.0,0.4,83,27.2,21.0,23.9,163.93,281.154,1.7,"2,564,000",0,"2,564,000","5,713,200","5,713,200"
2022-09-08,1.0,東南東,1005.0,604.5,1.3,64,33.0,18.5,25.0,164.17,283.219,0.0,"1,629,000",0,"1,629,000","4,136,400","4,136,400"
2022-09-09,0.9,東,1003.5,549.0,1.0,70,32.7,20.2,25.4,164.34,284.607,0.0,"1,203,000",0,"1,203,000","3,348,000","3,348,000"
2022-09-10,0.4,東,1001.4,456.4,0.9,72,31.6,19.7,25.0,164.46,285.66,0.0,"947,000",0,"947,000","2,959,200","2,959,200"
2022-09-11,0.2,北,997.7,23.6,0.2,91,24.6,22.0,23.4,164.81,288.829,127.2,"11,636,028","4,796,028","6,840,000","23,648,400","28,444,428"
2022-09-12,1.5,西,994.0,74.5,0.1,90,26.0,23.0,24.6,165.92,298.76,111.5,"25,668,560","10,807,560","14,861,000","40,050,000","50,857,560"
2022-09-13,3.6,西,993.8,96.0,0.5,83,27.7,23.6,24.9,167.86,315.729,83.6,"23,652,668","10,780,668","12,872,000","41,796,000","52,576,668"
2022-09-14,1.0,北,994.2,464.0,0.6,76,32.5,22.4,26.8,168.59,322.093,4.7,"11,793,648","10,710,648","1,083,000","17,341,200","28,051,848"
2022-09-15,0.4,東,995.1,376.0,2.3,78,34.2,22.5,26.5,168.3,319.402,1.7,"5,790,420","10,380,420","-4,590,000","10,749,600","21,130,020"
2022-09-16,0.6,南,995.3,461.6,2.4,74,33.9,22.5,26.9,167.86,315.471,0.0,"3,277,640","6,677,640","-3,400,000","8,766,000","15,443,640"
2022-09-17,0.9,西南,995.9,546.0,1.5,71,33.1,20.9,26.2,167.44,311.669,0.0,"2,666,172","6,677,172","-4,011,000","6,937,200","13,614,372"
2022-09-18,0.6,東南,995.5,426.8,1.6,75,33.3,20.8,25.9,167.28,310.336,0.3,"1,157,000",0,"1,157,000","5,374,800","5,374,800"
2022-09-19,0.6,南,997.3,459.2,1.3,72,34.1,21.5,26.7,167.4,311.423,0.0,"980,000",0,"980,000","4,510,800","4,510,800"
2022-09-20,0.5,東,1000.8,419.8,1.4,71,29.6,19.8,24.2,167.5,312.314,0.0,"802,000",0,"802,000","3,967,200","3,967,200"
2022-09-21,0.9,東南東,1002.1,428.9,13.2,70,31.9,18.4,24.1,167.58,313.058,0.9,"714,000",0,"714,000","3,481,200","3,481,200"
2022-09-22,0.5,東南東,1001.7,545.0,4.2,68,31.6,19.7,24.6,167.65,313.694,0.0,"626,000",0,"626,000","3,016,440","3,016,440"
2022-09-23,0.7,東,1002.4,168.3,4.4,67,32.1,17.2,24.1,167.72,314.249,0.0,"536,000",0,"536,000","2,790,720","2,790,720"
2022-09-24,0.0,西北,1002.5,299.6,0.5,90,22.9,21.0,22.1,167.78,314.856,35.9,"805,000",0,"805,000","2,736,000","2,736,000"
2022-09-25,0.3,東北東,1001.0,411.0,0.2,89,27.6,22.6,24.4,167.93,316.195,20.5,"2,698,040","1,445,040","1,253,000","2,961,720","4,406,760"
2022-09-26,2.2,東南東,999.5,505.3,0.7,72,32.6,24.2,27.6,168.08,317.514,20.4,"3,321,988","2,693,988","628,000","5,252,400","7,946,388"
2022-09-27,2.8,東南東,999.3,443.2,0.7,62,32.2,24.3,27.9,168.1,317.626,2.6,"2,336,104","2,695,104","-359,000","3,378,600","6,073,704"
2022-09-28,2.5,東南東,999.0,544.0,0.9,64,33.4,23.4,28.4,168.01,316.863,1.1,"1,621,760","2,696,760","-1,075,000","2,897,640","5,594,400"
2022-09-29,1.0,東,1000.9,461.9,0.8,69,34.5,23.6,28.2,167.89,315.724,0.3,"1,149,304","1,865,304","-716,000","2,661,120","4,526,424"
2022-09-30,1.5,東南東,1003.0,470.4,0.9,68,34.6,23.2,27.9,167.8,314.93,0.0,"972,780","1,866,780","-894,000","2,447,280","4,314,060"
2022-10-01,1.8,東南東,1003.7,532.7,1.0,68,33.8,22.9,27.8,167.7,314.104,0.0,"782,520","1,496,520","-714,000","2,254,320","3,750,840"
2022-10-02,1.8,東南,1003.5,537.4,1.0,66,35.7,22.5,28.6,167.61,313.225,0.1,"801,144","1,872,144","-1,071,000","2,095,920","3,968,064"
2022-10-03,2.0,東,1003.2,537.3,1.2,66,34.7,24.3,28.7,167.51,312.392,0.0,"665,192","843,192","-178,000","1,985,040","2,828,232"
2022-10-04,0.9,東南南,1003.7,509.4,9.1,68,36.3,22.3,28.1,167.47,312.07,0.0,"645,116","1,180,116","-535,000","1,820,160","3,000,276"
2022-10-05,1.6,東南東,1005.8,241.3,2.0,76,29.1,23.1,25.9,167.41,311.483,7.8,"714,572","1,516,572","-802,000","1,761,840","3,278,412"
2022-10-06,0.4,東南,1005.8,113.9,0.2,88,26.8,23.5,24.6,167.34,310.918,12.5,"753,292","842,292","-89,000","2,237,760","3,080,052"
2022-10-07,0.1,西,1005.8,101.5,0.3,90,25.5,22.9,24.0,167.45,311.873,71.6,"6,162,388","4,112,388","2,050,000","11,224,800","15,337,188"
2022-10-08,0.4,西南南,1006.7,73.4,0.2,89,23.8,21.8,22.7,167.69,314.033,40.9,"12,948,988","11,162,988","1,786,000","10,688,400","21,851,388"
2022-10-09,0.2,西,1006.9,99.5,0.2,90,24.9,21.1,22.6,167.56,312.783,16.2,"7,196,776","11,032,776","-3,836,000","8,017,200","19,049,976"
2022-10-10,0.1,西北,1010.1,31.2,0.3,90,21.1,17.4,18.9,167.16,309.295,20.4,"7,405,472","9,095,472","-1,690,000","8,762,400","17,857,872"
2022-10-11,0.5,東北東,1008.0,14.7,0.5,79,20.8,18.4,19.3,167.18,309.499,2.1,"4,394,984","4,038,984","356,000","7,182,000","11,220,984"
2022-10-12,0.4,東北東,1006.9,148.4,0.3,88,22.7,18.4,20.4,167.14,309.117,21.9,"3,416,048","4,038,048","-622,000","6,267,600","10,305,648"
2022-10-13,0.1,南,1005.0,138.2,1.9,87,24.3,20.1,21.7,167.33,310.927,20.5,"4,442,228","168,228","4,274,000","7,246,800","7,415,028"
2022-10-14,0.0,西北北,1002.4,35.6,5.4,89,22.6,21.2,21.8,167.71,314.156,43.8,"6,687,176","6,241,176","446,000","7,322,400","13,563,576"
2022-10-15,0.0,西北,999.7,27.9,5.5,88,23.9,21.8,23.1,167.99,316.873,127.4,"25,100,364","18,554,364","6,546,000","16,858,800","35,413,164"
2022-10-16,0.4,東南南,998.2,45.6,13.8,88,25.4,23.3,24.4,168.86,324.407,174.8,"54,100,920","52,475,436","1,625,484","54,896,400","107,371,836"
2022-10-17,0.3,西南西,1002.9,41.5,3.7,89,23.9,18.7,21.8,167.36,311.049,106.0,"33,965,908","44,542,908","-10,577,000","38,941,200","83,484,108"
2022-10-18,0.0,西,1008.6,33.4,2.4,89,18.8,17.4,18.1,167.1,308.7,22.5,"18,240,520","22,061,520","-3,821,000","27,982,800","50,044,320"
2022-10-19,0.6,東,1009.8,72.0,2.4,78,20.8,17.4,19.0,167.03,308.163,3.2,"7,614,248","6,727,248","887,000","17,557,200","24,284,448"
2022-10-20,1.2,東南東,1009.3,64.8,1.1,77,22.5,20.0,20.9,166.93,307.194,0.8,"4,517,592","6,734,592","-2,217,000","12,373,200","19,107,792"
2022-10-21,1.6,東,1006.7,170.3,0.8,80,25.6,20.6,22.8,166.62,304.504,13.8,"3,104,908","5,050,908","-1,946,000","9,352,800","14,403,708"
2022-10-22,0.5,南,1004.2,253.3,3.6,83,31.1,22.4,25.5,166.81,306.242,56.8,"6,758,220","2,417,220","4,341,000","11,667,600","14,084,820"
2022-10-23,0.1,西北,1007.0,57.6,2.7,89,23.4,20.1,21.5,167.36,311.164,23.1,"10,893,444","6,711,444","4,182,000","13,568,400","20,279,844"
2022-10-24,0.6,東,1009.6,233.4,2.6,73,23.9,18.3,20.3,167.55,312.746,0.2,"6,435,804","6,702,804","-267,000","10,720,800","17,423,604"
2022-10-25,1.6,東南東,1010.3,132.4,2.0,64,22.5,17.8,20.4,167.36,310.997,0.0,"3,954,540","6,714,540","-2,760,000","8,200,800","14,915,340"
2022-10-26,2.6,東,1007.3,462.4,4.4,63,27.7,18.1,22.9,166.98,307.623,0.0,"2,911,896","6,727,896","-3,816,000","6,681,600","13,409,496"
2022-10-27,1.7,東南東,1005.9,299.4,2.2,69,27.7,19.1,23.3,166.52,303.485,0.9,"2,364,304","6,779,304","-4,415,000","5,450,400","12,229,704"
2022-10-28,1.1,東南東,1006.2,211.3,1.0,79,27.8,20.7,22.9,166.01,299.003,26.0,"2,302,636","6,780,636","-4,478,000","5,248,800","12,029,436"
2022-10-29,0.9,東南,1005.8,45.1,1.2,87,23.0,21.0,21.8,165.59,295.428,23.3,"4,271,160","6,806,160","-2,535,000","7,750,800","14,556,960"
2022-10-30,1.0,東南,1002.4,114.0,2.0,80,25.5,22.1,23.3,165.42,294.013,56.8,"9,439,120","8,304,120","1,135,000","10,062,000","18,366,120"
2022-10-31,0.3,西南西,1001.6,39.5,5.8,91,22.6,19.2,21.5,166.19,300.886,132.9,"27,505,188","17,920,188","9,585,000","30,628,800","48,548,988"
2022-11-01,0.6,東南南,1004.2,54.0,5.7,88,20.9,19.0,19.9,166.85,306.618,46.0,"22,121,708","18,930,708","3,191,000","28,749,600","47,680,308"
2022-11-02,0.3,東南,1003.9,5.1,11.9,89,23.7,21.0,21.8,167.09,308.621,21.8,"10,933,360","10,755,360","178,000","18,399,600","29,154,960"
2022-11-03,1.2,東南東,1004.3,178.8,1.9,85,26.1,21.0,23.0,166.94,307.231,10.1,"8,010,068","10,759,068","-2,749,000","14,626,800","25,385,868"
2022-11-04,0.2,南,1008.7,80.0,0.2,89,22.4,18.8,20.5,166.63,304.504,30.8,"8,464,604","10,763,604","-2,299,000","12,124,800","22,888,404"
2022-11-05,0.9,東南,1011.3,111.1,0.4,83,21.1,17.6,19.0,166.3,301.651,7.5,"6,116,128","8,935,128","-2,819,000","10,159,200","19,094,328"
2022-11-06,1.7,東南東,1009.3,174.6,0.7,82,22.8,17.7,20.1,166.04,299.335,8.5,"4,308,720","6,768,720","-2,460,000","8,431,200","15,199,920"
2022-11-07,2.1,東南東,1007.3,198.7,0.6,78,26.0,20.2,22.6,165.8,297.295,22.1,"6,089,752","6,790,752","-701,000","7,506,000","14,296,752"
2022-11-08,0.9,東南東,1007.8,113.0,0.3,88,24.0,20.9,22.1,166.09,299.963,58.3,"12,930,976","6,773,976","6,157,000","8,154,000","14,927,976"
2022-11-09,3.0,東,1005.9,407.6,1.6,64,30.0,21.7,25.7,166.7,305.252,2.7,"8,868,868","6,746,868","2,122,000","7,545,600","14,292,468"
2022-11-10,2.4,東南東,1005.8,411.6,1.4,74,30.4,19.8,24.7,166.64,304.64,3.2,"4,449,416","6,748,416","-2,299,000","6,026,400","12,774,816"
2022-11-11,0.8,東南,1005.0,229.4,1.2,81,30.1,22.3,25.2,166.31,301.736,7.0,"3,589,224","6,760,224","-3,171,000","5,065,200","11,825,424"
2022-11-12,0.7,東南,1004.2,349.6,1.1,80,32.4,20.2,24.6,165.93,298.315,0.0,"3,109,244","6,794,244","-3,685,000","4,201,200","10,995,444"
2022-11-13,1.1,東南南,1006.5,300.6,0.7,76,29.9,20.6,24.1,165.55,295.079,0.3,"1,994,360","3,393,360","-1,399,000","3,708,000","7,101,360"
2022-11-14,2.6,東南東,1006.9,291.7,1.3,71,26.5,21.4,23.4,165.59,295.446,1.0,"1,488,216","1,575,216","-87,000","3,339,000","4,914,216"
2022-11-15,0.4,東南東,1005.3,343.4,1.2,75,31.0,19.6,24.2,165.56,295.195,1.0,"1,224,424","1,574,424","-350,000","3,096,720","4,671,144"
2022-11-16,0.2,東南南,1005.2,135.0,0.6,87,25.2,21.0,22.7,165.55,295.155,35.4,"2,535,280","1,574,280","961,000","2,865,960","4,440,240"
2022-11-17,0.2,東南東,1004.7,247.2,0.5,82,29.0,20.3,23.5,165.77,296.974,0.1,"3,000,244","1,862,244","1,138,000","2,738,160","4,600,404"
2022-11-18,0.3,東南東,1006.1,230.6,0.6,81,29.0,19.6,23.6,165.75,296.809,4.6,"1,998,424","2,699,424","-701,000","2,540,160","5,239,584"
2022-11-19,0.9,東南,1004.9,357.0,1.0,76,30.5,21.5,24.8,165.71,296.488,1.5,"1,660,552","1,572,552","88,000","2,527,920","4,100,472"
2022-11-20,1.2,東南東,1004.7,137.9,0.5,80,25.1,21.1,23.1,165.7,296.379,4.4,"1,398,668","1,573,668","-175,000","2,397,600","3,971,268"
2022-11-21,2.7,東南東,1004.9,163.9,0.9,76,25.1,22.0,23.7,165.69,296.28,15.3,"1,748,992","1,573,992","175,000","2,534,400","4,108,392"
2022-11-22,0.8,東南,1003.6,264.7,0.9,78,30.1,22.2,25.0,165.8,297.302,3.8,"3,393,720","2,430,720","963,000","2,804,400","5,235,120"
2022-11-23,0.2,西北,1006.1,59.7,0.5,91,22.5,19.7,21.1,165.84,297.58,14.9,"2,530,760","2,705,760","-175,000","2,640,960","5,346,720"
2022-11-24,1.2,東南東,1006.5,69.6,0.3,90,20.8,19.7,20.2,165.8,297.339,50.1,"4,148,868","3,272,868","876,000","3,534,120","6,806,988"
2022-11-25,0.6,西南南,1005.1,149.4,0.4,88,27.3,19.6,21.9,166.23,301.117,26.9,"8,363,860","3,262,860","5,101,000","5,403,600","8,666,460"
